data_dictionary_category;data_item;frequency;publication_time;unit_of_measure;created_by;last_updated_by;new_existing_renamed
Supplies;System Entry Calorific Value, Glenmavis, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Grain NTS 1, D+2;Daily;10:00;MJ/scm;sivaprasad.jerripoth;sivaprasad.jerripoth;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Grain NTS 1, M+15;Daily;16:30;MJ/scm;sivaprasad.jerripoth;sivaprasad.jerripoth;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Grain NTS 2, D+2;Daily;10:00;MJ/scm;Rajesh.Kukadia;Rajesh.Kukadia;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Grain NTS 2, M+15;Daily;10:30;MJ/scm;Rajesh.Kukadia;Rajesh.Kukadia;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, GrainNTS1, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, GrainNTS1, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, GrainNTS2, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, GrainNTS2, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hatfield Moor, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hatfield Moor, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HatfieldMoor, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HatfieldMoor, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HillTop, D+1;Daily;12:30;MJ/scm;HILL;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HillTop, D+2;Daily;10:00;MJ/scm;HTP;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HillTop, M+15;Daily;16:30;MJ/scm;HTP;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HillTop, M+15;Daily;12:30;MJ/scm;HILL;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hole House Farm, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hole House Farm, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HoleHouseFarm, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HoleHouseFarm, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Holford , M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Holford, D+1;Daily;12:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Holford, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Holford, M+15;Daily;12:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hornsea , M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hornsea, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hornsea, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Hornsea, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Humbly Grove, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Humbly Grove, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HumblyGrove, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, HumblyGrove, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Milford Haven - Dragon, D+2;Daily;10:00;MJ/scm;Rajesh.Kukadia;Rajesh.Kukadia;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Milford Haven - Dragon, M+15;Daily;10:00;MJ/scm;Rajesh.Kukadia;Rajesh.Kukadia;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Moffat Entry , D+2;Daily;10:00; MJ/scm;MOFFATINT;MOFFATINT;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Moffat Entry , M+15;Daily;16:30;MJ/scm;MOFFATINT;MOFFATINT;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Moffat(Entry)Interconnector, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, MoffatInterconnector, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Partington, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Partington, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Partington, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Partington, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Rough , M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Rough, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Rough, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, Rough, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, South Hook, D+2;Daily;10:00;MJ/scm;Rajesh.Kukadia;Rajesh.Kukadia;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, SouthHook, D+1;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, SouthHook, M+15;Daily;12:30;MJ/scm;MIPIETP;MIPIETP;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, ST Fergus - Mobil, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, ST Fergus - Mobil, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, ST Fergus - Shell, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, ST Fergus - Shell, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, ST Fergus - NSMP, D+2;Daily;10:00;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
Supplies;System Entry Calorific Value, ST Fergus - NSMP, M+15;Daily;16:30;MJ/scm;MIPI;MIPI;Existing Dis (Before EU2015)
